0,1,2,3,4,5,6,7,8,9
2.7252475247524755e-06,4.969719471947195e-05,4.414163916391639e-05,3.858608360836084e-05,3.303052805280528e-05,2.7474972497249723e-05,2.191941694169417e-05,1.6363861386138615e-05,1.0808305830583059e-05,5.252750275027503e-06
2.8490099009900994e-06,4.9683443344334435e-05,4.412788778877888e-05,3.857233223322332e-05,3.301677667766777e-05,2.746122112211221e-05,2.190566556655666e-05,1.6350110011001103e-05,1.0794554455445546e-05,5.238998899889989e-06
2.972772277227723e-06,4.966969196919692e-05,4.411413641364137e-05,3.8558580858085805e-05,3.3003025302530256e-05,2.7447469746974696e-05,2.1891914191419144e-05,1.6336358635863588e-05,1.078080308030803e-05,5.225247524752476e-06
3.0965346534653465e-06,4.9655940594059405e-05,4.410038503850385e-05,3.85448294829483e-05,3.298927392739274e-05,2.7433718371837185e-05,2.187816281628163e-05,1.6322607260726073e-05,1.0767051705170517e-05,5.2114961496149615e-06
3.2202970297029705e-06,4.96421892189219e-05,4.408663366336634e-05,3.853107810781078e-05,3.2975522552255226e-05,2.741996699669967e-05,2.1864411441144114e-05,1.6308855885588558e-05,1.0753300330033004e-05,5.197744774477447e-06
3.3440594059405944e-06,4.962843784378438e-05,4.4072882288228826e-05,3.851732673267327e-05,3.2961771177117714e-05,2.7406215621562158e-05,2.1850660066006602e-05,1.6295104510451046e-05,1.0739548954895489e-05,5.183993399339934e-06
3.4678217821782184e-06,4.961468646864686e-05,4.4059130913091314e-05,3.850357535753575e-05,3.29480198019802e-05,2.7392464246424643e-05,2.1836908690869087e-05,1.628135313531353e-05,1.0725797579757976e-05,5.170242024202421e-06
3.5915841584158415e-06,4.960093509350935e-05,4.4045379537953795e-05,3.8489823982398246e-05,3.2934268426842684e-05,2.737871287128713e-05,2.1823157315731572e-05,1.626760176017602e-05,1.0712046204620462e-05,5.156490649064906e-06
3.7153465346534654e-06,4.958718371837184e-05,4.4031628162816284e-05,3.847607260726073e-05,3.292051705170517e-05,2.7364961496149616e-05,2.180940594059406e-05,1.6253850385038505e-05,1.0698294829482949e-05,5.142739273927393e-06
3.839108910891089e-06,4.957343234323433e-05,4.401787678767877e-05,3.8462321232123216e-05,3.290676567656766e-05,2.7351210121012105e-05,2.1795654565456545e-05,1.6240099009900993e-05,1.0684543454345434e-05,5.128987898789879e-06
3.962871287128713e-06,4.955968096809681e-05,4.400412541254126e-05,3.84485698569857e-05,3.289301430143015e-05,2.733745874587459e-05,2.1781903190319034e-05,1.6226347634763478e-05,1.067079207920792e-05,5.1152365236523655e-06
4.086633663366337e-06,4.95459295929593e-05,4.399037403740374e-05,3.8434818481848186e-05,3.287926292629263e-05,2.732370737073707e-05,2.176815181518152e-05,1.6212596259625963e-05,1.0657040704070407e-05,5.101485148514851e-06
4.210396039603961e-06,4.9532178217821786e-05,4.397662266226623e-05,3.8421067106710675e-05,3.286551155115511e-05,2.7309955995599563e-05,2.1754400440044007e-05,1.6198844884488448e-05,1.0643289328932894e-05,5.087733773377338e-06
4.334158415841584e-06,4.9518426842684275e-05,4.396287128712871e-05,3.8407315731573156e-05,3.285176017601761e-05,2.7296204620462044e-05,2.174064906490649e-05,1.6185093509350936e-05,1.062953795379538e-05,5.073982398239825e-06
4.457920792079208e-06,4.9504675467546756e-05,4.39491199119912e-05,3.8393564356435644e-05,3.283800880088009e-05,2.7282453245324536e-05,2.1726897689768977e-05,1.617134213421342e-05,1.0615786578657865e-05,5.06023102310231e-06
4.5816831683168314e-06,4.949092409240924e-05,4.393536853685369e-05,3.837981298129813e-05,3.282425742574258e-05,2.7268701870187018e-05,2.1713146314631462e-05,1.615759075907591e-05,1.0602035203520352e-05,5.046479647964797e-06
4.705445544554456e-06,4.947717271727173e-05,4.392161716171617e-05,3.836606160616062e-05,3.281050605060506e-05,2.725495049504951e-05,2.169939493949395e-05,1.6143839383938395e-05,1.0588283828382839e-05,5.032728272827283e-06
4.829207920792079e-06,4.9463421342134214e-05,4.390786578657866e-05,3.83523102310231e-05,3.2796754675467554e-05,2.724119911991199e-05,2.1685643564356435e-05,1.613008800880088e-05,1.0574532453245325e-05,5.0189768976897695e-06
4.952970297029704e-06,4.94496699669967e-05,4.389411441144115e-05,3.833855885588559e-05,3.2783003300330035e-05,2.7227447744774483e-05,2.1671892189218924e-05,1.6116336633663368e-05,1.056078107810781e-05,5.005225522552255e-06
5.076732673267327e-06,4.9435918591859184e-05,4.3880363036303635e-05,3.832480748074808e-05,3.2769251925192524e-05,2.7213696369636964e-05,2.165814081408141e-05,1.6102585258525853e-05,1.0547029702970297e-05,4.991474147414742e-06
