0,1,2,3,4,5,6,7,8,9
2.228712871287129e-06,1.9752365236523652e-05,1.753014301430143e-05,1.530792079207921e-05,1.3085698569856986e-05,1.0863476347634764e-05,8.64125412541254e-06,6.419031903190319e-06,4.1968096809680966e-06,1.9745874587458745e-06
2.2782178217821784e-06,1.9746864686468647e-05,1.7524642464246425e-05,1.5302420242024204e-05,1.3080198019801982e-05,1.0857975797579759e-05,8.635753575357535e-06,6.413531353135314e-06,4.191309130913091e-06,1.969086908690869e-06
2.327722772277228e-06,1.974136413641364e-05,1.751914191419142e-05,1.52969196919692e-05,1.3074697469746975e-05,1.0852475247524753e-05,8.63025302530253e-06,6.408030803080308e-06,4.185808580858086e-06,1.963586358635864e-06
2.3772277227722775e-06,1.9735863586358636e-05,1.7513641364136415e-05,1.5291419141914193e-05,1.3069196919691971e-05,1.0846974697469748e-05,8.624752475247525e-06,6.402530253025303e-06,4.1803080308030805e-06,1.958085808580858e-06
2.426732673267327e-06,1.973036303630363e-05,1.750814081408141e-05,1.5285918591859188e-05,1.3063696369636964e-05,1.0841474147414743e-05,8.61925192519252e-06,6.397029702970298e-06,4.174807480748075e-06,1.9525852585258527e-06
2.4762376237623766e-06,1.9724862486248626e-05,1.7502640264026404e-05,1.5280418041804182e-05,1.305819581958196e-05,1.0835973597359737e-05,8.613751375137514e-06,6.391529152915292e-06,4.16930693069307e-06,1.9470847084708474e-06
2.525742574257426e-06,1.971936193619362e-05,1.74971397139714e-05,1.5274917491749177e-05,1.3052695269526954e-05,1.083047304730473e-05,8.608250825082509e-06,6.386028602860287e-06,4.163806380638064e-06,1.9415841584158416e-06
2.5752475247524756e-06,1.9713861386138615e-05,1.7491639163916393e-05,1.526941694169417e-05,1.3047194719471947e-05,1.0824972497249727e-05,8.602750275027503e-06,6.380528052805282e-06,4.158305830583058e-06,1.9360836083608363e-06
2.624752475247525e-06,1.970836083608361e-05,1.7486138613861388e-05,1.5263916391639163e-05,1.3041694169416943e-05,1.081947194719472e-05,8.597249724972498e-06,6.375027502750275e-06,4.152805280528053e-06,1.930583058305831e-06
2.6742574257425747e-06,1.9702860286028604e-05,1.7480638063806383e-05,1.525841584158416e-05,1.3036193619361936e-05,1.0813971397139716e-05,8.591749174917493e-06,6.369526952695269e-06,4.147304730473048e-06,1.925082508250825e-06
2.723762376237624e-06,1.96973597359736e-05,1.7475137513751377e-05,1.5252915291529154e-05,1.3030693069306932e-05,1.0808470847084709e-05,8.586248624862487e-06,6.364026402640264e-06,4.141804180418042e-06,1.91958195819582e-06
2.773267326732674e-06,1.9691859185918594e-05,1.7469636963696372e-05,1.5247414741474149e-05,1.3025192519251925e-05,1.0802970297029705e-05,8.580748074807482e-06,6.358525852585259e-06,4.136303630363037e-06,1.9140814081408145e-06
2.8227722772277227e-06,1.9686358635863588e-05,1.7464136413641367e-05,1.5241914191419143e-05,1.3019691969196922e-05,1.0797469746974698e-05,8.575247524752477e-06,6.353025302530253e-06,4.130803080308032e-06,1.9085808580858087e-06
