0,1,2,3,4,5,6,7,8,9
3.453370953370953e-05,4.6162921162921165e-05,4.060736560736561e-05,3.5051810051810054e-05,2.9496254496254498e-05,2.3940698940698942e-05,1.8385143385143386e-05,1.282958782958783e-05,7.274032274032275e-06,1.7184767184767186e-06
3.4904959904959904e-05,4.612167112167112e-05,4.056611556611557e-05,3.501056001056001e-05,2.945500445500446e-05,2.38994488994489e-05,1.8343893343893344e-05,1.278833778833779e-05,7.232782232782233e-06,1.6772266772266774e-06
3.5276210276210275e-05,4.608042108042108e-05,4.052486552486553e-05,3.496930996930997e-05,2.9413754413754412e-05,2.385819885819886e-05,1.8302643302643304e-05,1.2747087747087747e-05,7.191532191532193e-06,1.6359766359766361e-06
3.564746064746065e-05,4.6039171039171044e-05,4.048361548361548e-05,3.492805992805993e-05,2.9372504372504373e-05,2.3816948816948817e-05,1.826139326139326e-05,1.2705837705837706e-05,7.150282150282151e-06,1.5947265947265949e-06
3.6018711018711024e-05,4.5997920997921e-05,4.0442365442365445e-05,3.488680988680989e-05,2.933125433125433e-05,2.3775698775698778e-05,1.8220143220143222e-05,1.2664587664587665e-05,7.10903210903211e-06,1.5534765534765534e-06
3.6389961389961394e-05,4.595667095667096e-05,4.04011154011154e-05,3.484555984555985e-05,2.929000429000429e-05,2.3734448734448735e-05,1.817889317889318e-05,1.2623337623337625e-05,7.067782067782068e-06,1.5122265122265124e-06
3.676121176121176e-05,4.591542091542092e-05,4.035986535986536e-05,3.4804309804309804e-05,2.9248754248754252e-05,2.3693198693198696e-05,1.8137643137643137e-05,1.2582087582087581e-05,7.026532026532028e-06,1.470976470976471e-06
3.7132462132462136e-05,4.587417087417087e-05,4.0318615318615324e-05,3.476305976305976e-05,2.920750420750421e-05,2.3651948651948653e-05,1.8096393096393097e-05,1.2540837540837542e-05,6.985281985281986e-06,1.4297264297264297e-06
3.750371250371251e-05,4.583292083292083e-05,4.027736527736528e-05,3.4721809721809726e-05,2.916625416625417e-05,2.361069861069861e-05,1.8055143055143055e-05,1.24995874995875e-05,6.944031944031944e-06,1.3884763884763885e-06
3.787496287496288e-05,4.5791670791670794e-05,4.023611523611524e-05,3.468055968055968e-05,2.9125004125004124e-05,2.356944856944857e-05,1.8013893013893015e-05,1.245833745833746e-05,6.902781902781903e-06,1.3472263472263473e-06
3.824621324621325e-05,4.575042075042075e-05,4.0194865194865196e-05,3.463930963930964e-05,2.9083754083754084e-05,2.3528198528198532e-05,1.7972642972642973e-05,1.2417087417087419e-05,6.861531861531861e-06,1.305976305976306e-06
3.861746361746362e-05,4.570917070917071e-05,4.015361515361515e-05,3.4598059598059604e-05,2.904250404250404e-05,2.3486948486948486e-05,1.7931392931392933e-05,1.2375837375837376e-05,6.820281820281821e-06,1.2647262647262648e-06
3.898871398871399e-05,4.566792066792067e-05,4.011236511236511e-05,3.455680955680956e-05,2.9001254001254002e-05,2.3445698445698446e-05,1.789014289014289e-05,1.2334587334587336e-05,6.779031779031779e-06,1.2234762234762236e-06
3.935996435996436e-05,4.562667062667063e-05,4.0071115071115075e-05,3.451555951555951e-05,2.8960003960003963e-05,2.3404448404448407e-05,1.784889284889285e-05,1.2293337293337294e-05,6.737781737781739e-06,1.1822261822261821e-06
3.973121473121473e-05,4.558542058542059e-05,4.002986502986503e-05,3.4474309474309476e-05,2.891875391875392e-05,2.3363198363198364e-05,1.780764280764281e-05,1.2252087252087253e-05,6.696531696531697e-06,1.1409761409761411e-06
4.01024651024651e-05,4.5544170544170545e-05,3.998861498861499e-05,3.443305943305943e-05,2.887750387750388e-05,2.332194832194832e-05,1.7766392766392766e-05,1.2210837210837212e-05,6.655281655281656e-06,1.0997260997260999e-06
4.0473715473715474e-05,4.55029205029205e-05,3.994736494736495e-05,3.439180939180939e-05,2.883625383625384e-05,2.3280698280698282e-05,1.7725142725142727e-05,1.2169587169587169e-05,6.614031614031614e-06,1.0584760584760584e-06
4.084496584496585e-05,4.5461670461670466e-05,3.9906114906114904e-05,3.4350559350559355e-05,2.8795003795003795e-05,2.3239448239448243e-05,1.7683892683892687e-05,1.212833712833713e-05,6.572781572781574e-06,1.0172260172260172e-06
4.1216216216216216e-05,4.5420420420420424e-05,3.986486486486487e-05,3.430930930930931e-05,2.8753753753753753e-05,2.3198198198198197e-05,1.764264264264264e-05,1.2087087087087087e-05,6.531531531531532e-06,9.75975975975976e-07
4.158746658746659e-05,4.537917037917038e-05,3.9823614823614825e-05,3.426805926805927e-05,2.8712503712503713e-05,2.3156948156948158e-05,1.7601392601392602e-05,1.2045837045837046e-05,6.490281490281491e-06,9.347259347259346e-07
4.195871695871696e-05,4.5337920337920345e-05,3.978236478236478e-05,3.422680922680923e-05,2.8671253671253674e-05,2.3115698115698118e-05,1.7560142560142562e-05,1.2004587004587005e-05,6.449031449031449e-06,8.934758934758935e-07
